date,open,high,low,close,volume
2009-12-31,93.069,93.069,93.047,93.047,3
2010-01-02,92.943,93.054,92.925,92.986,409
2010-01-03,92.984,93.213,92.186,92.509,27586
2010-01-04,92.506,92.555,91.258,91.704,29222
2010-01-05,91.706,92.74,91.526,92.32,29730
2010-01-06,92.323,93.404,92.112,93.368,32574
2010-01-07,93.37,93.773,92.276,92.661,39819
2010-01-08,92.664,92.664,92.664,92.664,2
2010-01-09,92.677,92.677,92.389,92.591,644
2010-01-10,92.602,92.666,91.818,92.091,24004
2010-01-11,92.074,92.432,90.728,90.977,37154
2010-01-12,90.981,91.56,90.906,91.377,29865
2010-01-13,91.367,92.042,90.842,91.209,30276
2010-01-14,91.213,91.322,90.608,90.773,31687
2010-01-16,90.773,90.95,90.726,90.773,531
2010-01-17,90.769,91.064,90.626,90.78,18642
2010-01-18,90.784,91.266,90.312,91.148,30271
2010-01-19,91.14,91.462,90.79,91.237,28675
2010-01-20,91.231,91.874,90.115,90.437,39893
2010-01-21,90.439,90.57,89.79,89.828,46276
2010-01-22,89.826,89.83,89.826,89.83,2
2010-01-23,89.881,90.39,89.728,90.26,2205
2010-01-24,90.248,90.34,89.82,90.281,27844
2010-01-25,90.279,90.548,89.346,89.657,45487
2010-01-26,89.645,90.086,89.138,90.006,37416
2010-01-27,89.995,90.55,89.628,89.916,34533
2010-01-28,89.909,90.922,89.588,90.266,37998
2010-01-29,90.273,90.273,90.273,90.273,2
2010-01-30,90.158,90.22,89.785,89.906,2128
2010-01-31,89.882,90.95,89.88,90.615,26893
2010-02-01,90.619,90.917,90.27,90.386,25354
2010-02-02,90.389,91.28,90.078,90.977,28319
2010-02-03,90.984,91.076,88.554,89.043,37402
2010-02-04,89.035,89.893,88.826,89.249,53859
2010-02-05,89.244,89.244,89.244,89.244,2
2010-02-06,89.244,89.532,89.122,89.506,1176
2010-02-07,89.502,89.564,89.137,89.258,28630
2010-02-08,89.265,89.809,89.166,89.69,33966
2010-02-09,89.687,90.064,89.246,89.943,34062
2010-02-10,89.946,90.146,89.572,89.763,26684
2010-02-11,89.766,90.422,89.592,89.954,32532
2010-02-12,89.946,89.952,89.93,89.93,5
2010-02-13,89.98,90.198,89.922,90.125,562
2010-02-14,90.117,90.234,89.916,90.009,14346
2010-02-15,90.002,90.516,89.709,90.144,22219
2010-02-16,90.148,91.386,90.137,91.257,28917
2010-02-17,91.252,91.827,90.568,91.813,30939
2010-02-18,91.822,92.142,91.491,91.513,31409
2010-02-19,91.519,91.519,91.519,91.519,1
2010-02-20,91.53,91.551,91.423,91.464,939
2010-02-21,91.444,91.904,91.026,91.141,22951
